run_id,seed,epsilon,alpha,deletion_fraction,validity_status,deletion_manifest,dp_only_acc,retained_ft_acc,target_retrain_acc,target_retrain_median_acc,dp_only_mia_adv,retained_ft_mia_adv,target_retrain_mia_adv,ft_mub_acc,ft_mub_mia,classification,cached_recon_acc,cached_recon_mia_adv,cached_recon_mub_acc,cached_recon_mub_mia,federated_eraser_acc,federated_eraser_mia_adv,federated_eraser_mub_acc,federated_eraser_mub_mia,federated_eraser_storage_bytes,federated_eraser_runtime_s
cell_epsinf_a0.1_del25pct_s20260901_c3d45235,20260901,inf,0.1,0.25,WARNING,partitions\generated\deletion_77ffd853a1877089.csv,0.26750001311302185,0.2745000123977661,0.2705000042915344,0.28200000524520874,0.2,0.16,0.12,0.007,0.04,UNLEARNING-BENEFICIAL,,,,,,,,,,
cell_epsinf_a0.1_del25pct_s20260902_8fb849e7,20260902,inf,0.1,0.25,INVALID,partitions\generated\deletion_7f8a74713cc7b768.csv,0.22599999606609344,0.23499999940395355,0.25049999356269836,0.24650000035762787,0.12,0.18000000000000005,0.10000000000000003,0.009,-0.02,UNLEARNING-HARMFUL,,,,,,,,,,
cell_epsinf_a0.1_del25pct_s20260903_946a0925,20260903,inf,0.1,0.25,WARNING,partitions\generated\deletion_d6c2df1df156ecd9.csv,0.2630000114440918,0.2939999997615814,0.2549999952316284,0.2590000033378601,0.12000000000000002,0.14,0.14,0.031,0.02,UNLEARNING-BENEFICIAL,,,,,,,,,,
cell_epsinf_a0.3_del100pct_s20260901_52f4aa89,20260901,inf,0.3,1.0,WARNING,partitions\generated\deletion_7da128d9f9d59d50.csv,0.29499998688697815,0.26600000262260437,0.2705000042915344,0.2705000042915344,0.0763888888888889,0.09027777777777779,0.06944444444444453,-0.029,-0.01389,UNLEARNING-HARMFUL,0.2029999941587448,0.0625,-0.092,-0.0,0.265500009059906,0.05555555555555558,-0.0295,-0.00694,91073216,6.386
cell_epsinf_a0.3_del100pct_s20260902_1d2cfabe,20260902,inf,0.3,1.0,WARNING,partitions\generated\deletion_7da128d9f9d59d50.csv,0.23849999904632568,0.22050000727176666,0.2759999930858612,0.25699999928474426,0.04838709677419356,0.06451612903225809,0.05376344086021512,-0.018,-0.00538,INCONCLUSIVE,0.17599999904632568,0.043010752688172005,-0.0625,-0.00538,0.23749999701976776,0.02688172043010753,-0.001,-0.02151,94222024,6.403
cell_epsinf_a0.3_del100pct_s20260903_51d4aaa9,20260903,inf,0.3,1.0,WARNING,partitions\generated\deletion_7da128d9f9d59d50.csv,0.2615000009536743,0.27799999713897705,0.27950000762939453,0.27950000762939453,0.08450704225352107,0.09154929577464788,0.08450704225352118,0.0165,-0.00704,INCONCLUSIVE,0.18649999797344208,0.04225352112676056,-0.075,-0.04225,0.24150000512599945,0.06338028169014087,-0.02,-0.02113,92526512,6.96
cell_epsinf_a0.3_del25pct_s20260901_96cac9fa,20260901,inf,0.3,0.25,WARNING,partitions\generated\deletion_77ffd853a1877089.csv,0.29499998688697815,0.26899999380111694,0.289000004529953,0.289000004529953,0.09999999999999998,0.10000000000000009,0.12,-0.026,0.0,UNLEARNING-HARMFUL,,,,,,,,,,
cell_epsinf_a0.3_del25pct_s20260902_6c09b88d,20260902,inf,0.3,0.25,WARNING,partitions\generated\deletion_7f8a74713cc7b768.csv,0.23849999904632568,0.24150000512599945,0.26249998807907104,0.27950000762939453,0.15999999999999998,0.1,0.12000000000000002,0.003,0.02,INCONCLUSIVE,,,,,,,,,,
cell_epsinf_a0.3_del25pct_s20260903_ca30b487,20260903,inf,0.3,0.25,WARNING,partitions\generated\deletion_d6c2df1df156ecd9.csv,0.2615000009536743,0.25999999046325684,0.2680000066757202,0.2680000066757202,0.18000000000000005,0.12,0.08000000000000002,-0.0015,0.06,UNLEARNING-BENEFICIAL,,,,,,,,,,
cell_epsinf_a1_del100pct_s20260901_c13191c2,20260901,inf,1.0,1.0,INVALID,partitions\generated\deletion_7da128d9f9d59d50.csv,0.2685000002384186,0.2590000033378601,0.25200000405311584,0.24799999594688416,0.06,0.050000000000000044,0.044999999999999984,-0.0095,0.01,INCONCLUSIVE,0.12150000035762787,0.04500000000000004,-0.147,0.015,0.257999986410141,0.039999999999999925,-0.0105,0.02,68789344,5.722
cell_epsinf_a1_del100pct_s20260901_e44335f7,20260901,inf,1.0,1.0,WARNING,partitions\generated\deletion_7da128d9f9d59d50.csv,0.2939999997615814,0.32749998569488525,0.2720000147819519,0.289000004529953,0.04999999999999999,0.05499999999999999,0.07,0.0335,0.005,UNLEARNING-BENEFICIAL,0.20350000262260437,0.04500000000000004,-0.0905,-0.005,0.27000001072883606,0.044999999999999984,-0.024,-0.005,91073216,8.385
cell_epsinf_a1_del100pct_s20260902_f078717b,20260902,inf,1.0,1.0,WARNING,partitions\generated\deletion_7da128d9f9d59d50.csv,0.28450000286102295,0.29499998688697815,0.3294999897480011,0.3199999928474426,0.08500000000000002,0.04999999999999999,0.06000000000000005,0.0105,0.035,UNLEARNING-BENEFICIAL,0.2524999976158142,0.035,-0.032,0.02,0.273499995470047,0.05,-0.011,0.035,94222024,7.925
cell_epsinf_a1_del100pct_s20260903_42697641,20260903,inf,1.0,1.0,WARNING,partitions\generated\deletion_7da128d9f9d59d50.csv,0.2750000059604645,0.3075000047683716,0.3100000023841858,0.30649998784065247,0.12000000000000005,0.12,0.05500000000000001,0.0325,0.0,UNLEARNING-BENEFICIAL,0.22100000083446503,0.05000000000000002,-0.054,0.04,0.24250000715255737,0.06999999999999995,-0.0325,0.05,92526512,7.457
cell_epsinf_a1_del25pct_s20260901_86257ec8,20260901,inf,1.0,0.25,WARNING,partitions\generated\deletion_77ffd853a1877089.csv,0.2939999997615814,0.3070000112056732,0.2955000102519989,0.30149999260902405,0.06000000000000005,0.09999999999999998,0.08000000000000007,0.013,0.04,UNLEARNING-BENEFICIAL,,,,,,,,,,
cell_epsinf_a1_del25pct_s20260902_7374dd87,20260902,inf,1.0,0.25,WARNING,partitions\generated\deletion_7f8a74713cc7b768.csv,0.28450000286102295,0.28600001335144043,0.34700000286102295,0.34700000286102295,0.12,0.18,0.06000000000000005,0.0015,-0.06,UNLEARNING-HARMFUL,,,,,,,,,,
cell_epsinf_a1_del25pct_s20260903_789db9ab,20260903,inf,1.0,0.25,WARNING,partitions\generated\deletion_d6c2df1df156ecd9.csv,0.2750000059604645,0.3034999966621399,0.31700000166893005,0.30250000953674316,0.21999999999999997,0.16000000000000003,0.15999999999999992,0.0285,0.02,UNLEARNING-BENEFICIAL,,,,,,,,,,
